timestamp,open,high,low,close,volume
1729267200000,154.704,154.774,154.546,154.589,1016.2
1729267260000,154.589,154.674,154.521,154.521,701.0
1729267320000,154.521,154.704,154.521,154.531,455.5
1729267380000,154.531,154.554,154.401,154.451,2571.5
1729267440000,154.451,154.646,154.304,154.612,790.0
1729267500000,154.612,154.643,154.55,154.551,98.2
1729267560000,154.551,154.573,154.262,154.263,1588.2
1729267620000,154.263,154.323,154.101,154.101,304.3
1729267680000,154.101,154.294,154.026,154.143,726.1
1729267740000,154.143,154.184,154.076,154.154,400.6
1729267800000,154.154,154.213,154.016,154.062,336.6
1729267860000,154.062,154.123,154.024,154.024,704.7
1729267920000,154.024,154.054,153.94,153.974,647.1
1729267980000,153.974,153.988,153.703,153.704,770.5
1729268040000,153.704,153.9,153.58,153.851,1533.6
1729268100000,153.851,153.994,153.816,153.914,295.8
1729268160000,153.914,154.032,153.835,153.897,194.3
1729268220000,153.897,154.044,153.882,153.953,25.0
1729268280000,153.953,154.244,153.953,154.235,590.8
1729268340000,154.235,154.281,154.206,154.281,117.3
1729268400000,154.281,154.524,154.276,154.406,798.3
1729268460000,154.406,154.479,154.352,154.352,143.3
1729268520000,154.352,154.417,154.342,154.345,121.9
1729268580000,154.345,154.417,154.268,154.336,558.3
1729268640000,154.336,154.417,154.328,154.396,230.4
1729268700000,154.396,154.478,154.385,154.426,55.1
1729268760000,154.426,154.594,154.398,154.594,482.9
1729268820000,154.594,154.624,154.466,154.466,511.1
1729268880000,154.466,154.554,154.456,154.506,134.8
1729268940000,154.506,154.611,154.506,154.595,94.1
1729269000000,154.595,154.608,154.416,154.511,178.9
1729269060000,154.511,154.511,154.382,154.383,94.0
1729269120000,154.383,154.425,154.279,154.319,153.3
1729269180000,154.319,154.34,154.242,154.339,5.9
1729269240000,154.339,154.477,154.322,154.412,24.0
1729269300000,154.412,154.5,154.356,154.5,211.5
1729269360000,154.5,154.7,154.5,154.699,213.7
1729269420000,154.699,154.754,154.649,154.746,237.3
1729269480000,154.746,154.848,154.739,154.776,205.7
1729269540000,154.776,154.974,154.776,154.959,851.4
1729269600000,154.959,155.001,154.916,155.001,88.1
1729269660000,155.001,155.189,155.001,155.159,407.9
1729269720000,155.159,155.296,155.156,155.198,659.7
1729269780000,155.198,155.295,155.196,155.242,3211.5
1729269840000,155.242,155.374,155.186,155.244,4825.1
1729269900000,155.244,155.263,155.056,155.136,831.6
1729269960000,155.136,155.241,155.059,155.146,144.5
1729270020000,155.146,155.157,155.006,155.04,301.2
1729270080000,155.04,155.124,154.996,155.026,895.0
1729270140000,155.026,155.034,154.947,155.031,99.7
1729270200000,155.031,155.171,155.004,155.168,248.0
1729270260000,155.168,155.695,155.133,155.694,2608.0
1729270320000,155.694,155.824,155.682,155.75,1424.4
1729270380000,155.75,156.044,155.75,155.879,1985.4
1729270440000,155.879,155.96,155.867,155.919,225.5
1729270500000,155.919,156.004,155.884,155.984,416.1
1729270560000,155.984,156.062,155.85,155.924,1516.5
1729270620000,155.924,155.937,155.726,155.861,273.7
1729270680000,155.861,155.861,155.7,155.81,493.4
1729270740000,155.81,155.81,155.598,155.698,472.3
1729270800000,155.698,155.875,155.638,155.828,742.7
1729270860000,155.828,155.828,155.63,155.689,177.2
1729270920000,155.689,155.783,155.596,155.732,546.7
1729270980000,155.732,155.799,155.708,155.779,37.5
1729271040000,155.779,155.854,155.75,155.764,179.7
1729271100000,155.764,155.977,155.752,155.971,477.2
1729271160000,155.971,155.971,155.8,155.803,219.8
1729271220000,155.803,155.81,155.701,155.748,255.3
1729271280000,155.748,155.764,155.531,155.581,449.9
1729271340000,155.581,155.614,155.501,155.583,643.6
1729271400000,155.583,155.644,155.516,155.574,105.9
1729271460000,155.574,155.697,155.574,155.672,113.3
1729271520000,155.672,155.824,155.669,155.765,44.2
1729271580000,155.765,155.803,155.725,155.75,131.6
1729271640000,155.75,155.8,155.636,155.664,325.7
1729271700000,155.664,155.702,155.591,155.67,79.8
1729271760000,155.67,155.756,155.637,155.671,92.2
1729271820000,155.671,155.775,155.644,155.775,84.8
1729271880000,155.775,155.775,155.666,155.686,98.2
1729271940000,155.686,155.718,155.606,155.717,1802.1
1729272000000,155.717,155.718,155.666,155.717,94.5
1729272060000,155.717,155.786,155.646,155.655,203.0
