timestamp,open,high,low,close,volume
1654099200000,42.9046,42.9546,42.8509,42.8649,703
1654099260000,42.8649,42.9062,42.7549,42.7579,387
1654099320000,42.7579,42.9203,42.585,42.8998,1795
1654099380000,42.8998,43.002,42.7699,42.8497,994
1654099440000,42.8497,42.9212,42.7594,42.9013,546
1654099500000,42.9013,42.9797,42.8666,42.968,126
1654099560000,42.968,42.9879,42.8595,42.9068,124
1654099620000,42.9068,42.9092,42.8324,42.8417,336
1654099680000,42.8417,42.9205,42.8099,42.8149,227
1654099740000,42.8149,42.9459,42.7838,42.9399,922
1654099800000,42.9399,42.9399,42.6829,42.6829,379
1654099860000,42.6829,42.8798,42.6829,42.8798,221
1654099920000,42.8798,42.9562,42.7799,42.7799,136
1654099980000,42.7799,42.9199,42.7799,42.8893,212
1654100040000,42.8893,42.9685,42.8893,42.964,261
1654100100000,42.964,43.0494,42.9071,43.0486,154
1654100160000,43.0486,43.0722,42.9966,43.015,261
1654100220000,43.015,43.0197,42.8431,42.8515,145
1654100280000,42.8515,42.8583,42.7479,42.7479,434
1654100340000,42.7479,42.7976,42.7372,42.7976,366
1654100400000,42.7976,42.7976,42.7578,42.7635,153
1654100460000,42.7635,42.7635,42.6838,42.7279,174
1654100520000,42.7279,42.7578,42.6795,42.7423,113
1654100580000,42.7423,42.7802,42.6984,42.6984,420
1654100640000,42.6984,42.7599,42.6193,42.7599,1706
1654100700000,42.7599,42.7994,42.6717,42.6902,123
1654100760000,42.6902,42.6902,42.5714,42.6533,829
1654100820000,42.6533,42.7913,42.6533,42.7913,139
1654100880000,42.7913,42.8749,42.746,42.746,1663
1654100940000,42.746,42.8374,42.6255,42.6255,175
1654101000000,42.6255,42.7878,42.5852,42.7878,763
1654101060000,42.7878,42.8443,42.6505,42.6505,122
1654101120000,42.6505,42.7097,42.6337,42.7097,174
1654101180000,42.7097,42.7097,42.575,42.5855,1437
1654101240000,42.5855,42.6576,42.5728,42.6101,780
