timestamp,open,high,low,close,volume
1709568000000,131.9369,132.2,131.9369,132.2,216.0
1709568060000,132.2,132.2973,131.8,131.8484,309.0
1709568120000,131.8484,132.031,131.7675,131.7675,164.0
1709568180000,131.7675,131.8793,131.7558,131.8793,61.0
1709568240000,131.8793,132.112,131.8268,131.9412,181.0
1709568300000,131.9412,132.1232,131.8721,132.0008,165.0
1709568360000,132.0008,132.247,132.0008,132.1197,131.0
1709568420000,132.1197,132.2357,132.1132,132.1138,263.0
1709568480000,132.1138,132.2139,132.047,132.2026,128.0
1709568540000,132.2026,132.2026,131.9879,132.1412,100.0
1709568600000,132.1412,132.2503,132.0705,132.2503,374.0
1709568660000,132.2503,132.2503,131.9427,132.0811,206.0
1709568720000,132.0811,132.0811,131.6433,131.7229,686.0
1709568780000,131.7229,131.723,130.8925,131.4272,1895.0
1709568840000,131.4272,131.6452,131.4131,131.6124,387.0
1709568900000,131.6124,131.6342,131.2283,131.3412,116.0
1709568960000,131.3412,131.5012,131.2779,131.4538,59.0
1709569020000,131.4538,131.5328,131.3481,131.4394,187.0
1709569080000,131.4394,131.4394,131.1293,131.1756,214.0
1709569140000,131.1756,131.3912,131.1382,131.3477,178.0
1709569200000,131.3477,131.4496,131.3477,131.4486,107.0
1709569260000,131.4486,131.4837,131.3301,131.3301,110.0
1709569320000,131.3301,131.3319,131.2303,131.3195,261.0
1709569380000,131.3195,131.3679,131.1453,131.1453,202.0
1709569440000,131.1453,131.1881,131.0575,131.1881,108.0
1709569500000,131.1881,131.2224,131.138,131.1764,50.0
1709569560000,131.1764,131.2247,130.8867,130.9042,380.0
1709569620000,130.9042,130.9593,130.3132,130.5007,1277.0
1709569680000,130.5007,130.5207,130.0423,130.105,702.0
1709569740000,130.105,130.7659,130.0372,130.7659,771.0
1709569800000,130.7659,130.9257,130.701,130.8552,208.0
1709569860000,130.8552,130.8552,130.1991,130.4302,448.0
1709569920000,130.4302,130.6242,130.4028,130.4841,451.0
1709569980000,130.4841,130.8997,130.4379,130.8655,200.0
1709570040000,130.8655,131.0577,130.8569,131.0405,417.0
1709570100000,131.0405,131.1341,130.9,130.9059,314.0
1709570160000,130.9059,130.9344,130.4536,130.6002,95.0
1709570220000,130.6002,130.8228,130.5773,130.646,233.0
1709570280000,130.646,130.7518,130.5519,130.6849,91.0
1709570340000,130.6849,130.71,130.2419,130.2865,240.0
1709570400000,130.2865,130.5309,130.2608,130.5309,215.0
1709570460000,130.5309,130.5711,130.406,130.406,250.0
1709570520000,130.406,130.5253,130.2442,130.2895,331.0
1709570580000,130.2895,130.4091,130.1991,130.3919,376.0
1709570640000,130.3919,130.4431,130.3258,130.4431,130.0
1709570700000,130.4431,130.7348,130.3138,130.6832,56.0
1709570760000,130.6832,130.7442,130.5741,130.6983,83.0
1709570820000,130.6983,130.6983,130.2376,130.2376,149.0
1709570880000,130.2376,130.3479,130.2376,130.3266,231.0
1709570940000,130.3266,130.3266,130.2398,130.2398,63.0
1709571000000,130.2398,130.4377,130.2398,130.3987,319.0
1709571060000,130.3987,130.4779,129.9256,129.9256,672.0
1709571120000,129.9256,130.3838,129.2694,130.1676,1653.0
1709571180000,130.1676,130.1679,129.6133,129.8051,829.0
1709571240000,129.8051,130.0005,129.7288,129.9681,339.0
1709571300000,129.9681,130.0038,129.7288,129.7505,494.0
1709571360000,129.7505,129.9509,129.7232,129.7717,143.0
1709571420000,129.7717,130.2089,129.7717,130.0777,753.0
1709571480000,130.0777,130.2493,129.9542,129.9542,216.0
1709571540000,129.9542,130.0625,129.8521,129.9975,193.0
1709571600000,129.9975,130.2059,129.9959,130.1257,296.0
1709571660000,130.1257,130.2152,130.0878,130.0887,99.0
1709571720000,130.0887,130.1895,129.9575,130.0865,220.0
1709571780000,130.0865,130.1578,129.8501,129.9049,176.0
1709571840000,129.9049,129.9049,128.6102,129.2786,4019.0
1709571900000,129.2786,129.5148,129.1782,129.2245,572.0
1709571960000,129.2245,129.4008,129.0851,129.2203,313.0
1709572020000,129.2203,129.3353,128.8713,128.9437,630.0
1709572080000,128.9437,129.0271,128.7386,128.8562,580.0
1709572140000,128.8562,128.9086,127.8552,128.3853,4609.0
1709572200000,128.3853,128.5149,128.2029,128.4053,596.0
1709572260000,128.4053,128.8094,128.4053,128.6645,703.0
1709572320000,128.6645,129.0799,128.6138,128.9146,774.0
1709572380000,128.9146,129.1249,128.7634,129.1249,441.0
1709572440000,129.1249,129.2793,128.977,129.1391,565.0
1709572500000,129.1391,129.3444,129.0312,129.3444,602.0
1709572560000,129.3444,129.5807,129.3051,129.4991,622.0
1709572620000,129.4991,129.8211,129.4806,129.8171,538.0
1709572680000,129.8171,130.0181,129.6515,129.8672,350.0
1709572740000,129.8672,130.2089,129.8672,130.2089,716.0
1709572800000,130.2089,130.313,130.0703,130.1694,398.0
1709572860000,130.1694,130.1915,129.8317,129.9267,632.0
1709572920000,129.9267,129.9384,129.3839,129.6188,519.0
1709572980000,129.6188,129.8221,129.5188,129.8221,438.0
1709573040000,129.8221,130.0481,129.6162,130.0089,330.0
1709573100000,130.0089,130.4622,130.0089,130.4272,441.0
1709573160000,130.4272,130.575,130.3394,130.4512,384.0
1709573220000,130.4512,130.6586,130.4067,130.6586,223.0
1709573280000,130.6586,130.8921,130.6239,130.7616,442.0
1709573340000,130.7616,131.0737,130.6984,130.9453,756.0
1709573400000,130.9453,131.0,130.5457,130.772,1442.0
1709573460000,130.772,130.772,130.1916,130.3638,906.0
1709573520000,130.3638,130.8511,130.3638,130.6697,762.0
1709573580000,130.6697,130.6697,130.2788,130.568,351.0
1709573640000,130.568,130.8964,130.5274,130.8388,205.0
1709573700000,130.8388,130.908,130.6985,130.81,489.0
1709573760000,130.81,130.9321,130.5764,130.6377,310.0
1709573820000,130.6377,130.6377,129.6676,129.6676,968.0
1709573880000,129.6676,129.7636,129.1331,129.4549,1385.0
1709573940000,129.4549,129.4549,128.7191,129.0565,847.0
1709574000000,129.0565,129.1592,128.7527,128.8816,724.0
1709574060000,128.8816,129.5424,128.7778,129.4,975.0
1709574120000,129.4,129.681,129.3,129.5342,820.0
1709574180000,129.5342,129.6177,129.1717,129.2518,710.0
1709574240000,129.2518,129.7186,129.2376,129.4927,438.0
1709574300000,129.4927,129.7328,129.3878,129.3878,204.0
1709574360000,129.3878,129.4002,129.0,129.0001,464.0
1709574420000,129.0001,129.0925,128.3,128.345,1603.0
1709574480000,128.345,128.5096,127.9245,128.1579,1692.0
1709574540000,128.1579,128.559,127.4,128.1168,3288.0
1709574600000,128.1168,128.375,128.0197,128.1722,837.0
1709574660000,128.1722,128.5827,128.0934,128.272,905.0
1709574720000,128.272,128.5532,128.108,128.2478,493.0
1709574780000,128.2478,128.6689,128.1168,128.4453,457.0
1709574840000,128.4453,128.9345,128.445,128.9345,621.0
1709574900000,128.9345,128.9597,128.6999,128.7118,289.0
1709574960000,128.7118,128.7873,128.5,128.5315,356.0
1709575020000,128.5315,128.7343,128.2029,128.2287,252.0
