timestamp,open,high,low,close,volume
1684425600000,20.5237,20.5237,20.5067,20.5158,1098
1684425660000,20.5158,20.5193,20.5032,20.5148,1860
1684425720000,20.5148,20.5385,20.5148,20.5385,1076
1684425780000,20.5385,20.5601,20.5385,20.5581,1906
1684425840000,20.5581,20.5593,20.5534,20.5582,285
1684425900000,20.5582,20.5587,20.53,20.53,102
1684425960000,20.53,20.5484,20.53,20.548,238
1684426020000,20.548,20.551,20.53,20.5453,95
1684426080000,20.5453,20.5489,20.5344,20.545,58
1684426140000,20.545,20.545,20.5349,20.535,67
1684426200000,20.535,20.535,20.5105,20.524,615
1684426260000,20.524,20.5518,20.524,20.5488,172
1684426320000,20.5488,20.5681,20.5488,20.5679,612
1684426380000,20.5679,20.5679,20.5431,20.5498,443
1684426440000,20.5498,20.5585,20.5449,20.5519,331
1684426500000,20.5519,20.5526,20.5318,20.5526,126
1684426560000,20.5526,20.5742,20.5526,20.5663,363
1684426620000,20.5663,20.5663,20.5492,20.5535,116
1684426680000,20.5535,20.5779,20.5535,20.5734,129
1684426740000,20.5734,20.5747,20.5628,20.5669,114
1684426800000,20.5669,20.5669,20.5441,20.5441,161
1684426860000,20.5441,20.5505,20.5372,20.5406,152
1684426920000,20.5406,20.5622,20.5406,20.5622,325
1684426980000,20.5622,20.573,20.5608,20.563,495
1684427040000,20.563,20.5713,20.561,20.5697,132
1684427100000,20.5697,20.5712,20.5418,20.5435,88
1684427160000,20.5435,20.5628,20.5435,20.5593,60
1684427220000,20.5593,20.5593,20.5434,20.5521,81
1684427280000,20.5521,20.5555,20.5487,20.5511,131
1684427340000,20.5511,20.5541,20.5467,20.55,103
1684427400000,20.55,20.5701,20.5407,20.5701,253
1684427460000,20.5701,20.5701,20.5445,20.5461,65
1684427520000,20.5461,20.575,20.539,20.575,198
1684427580000,20.575,20.5792,20.5726,20.5759,722
1684427640000,20.5759,20.5798,20.5675,20.5796,1916
1684427700000,20.5796,20.5906,20.5795,20.5844,322
1684427760000,20.5844,20.5888,20.5795,20.5818,2184
1684427820000,20.5818,20.5868,20.5727,20.585,135
1684427880000,20.585,20.591,20.583,20.5899,244
1684427940000,20.5899,20.5901,20.5855,20.5889,367
1684428000000,20.5889,20.5915,20.5788,20.5869,140
1684428060000,20.5869,20.5981,20.586,20.5937,134
1684428120000,20.5937,20.5941,20.5855,20.5926,1921
1684428180000,20.5926,20.5926,20.5779,20.5779,125
1684428240000,20.5779,20.6001,20.5779,20.6,236
1684428300000,20.6,20.6001,20.5704,20.5775,291
1684428360000,20.5775,20.5775,20.5656,20.5671,1277
1684428420000,20.5671,20.5671,20.5575,20.5614,39
1684428480000,20.5614,20.5661,20.5592,20.5603,182
1684428540000,20.5603,20.5681,20.5593,20.5681,289
1684428600000,20.5681,20.5711,20.56,20.56,311
1684428660000,20.56,20.5601,20.5485,20.5593,2032
1684428720000,20.5593,20.5611,20.5557,20.5568,477
1684428780000,20.5568,20.5615,20.5557,20.5615,87
1684428840000,20.5615,20.5615,20.5576,20.5587,27
1684428900000,20.5587,20.5593,20.5404,20.5563,102
1684428960000,20.5563,20.5581,20.5405,20.5581,32
1684429020000,20.5581,20.5581,20.5495,20.551,62
1684429080000,20.551,20.5579,20.5491,20.557,245
1684429140000,20.557,20.557,20.5545,20.5569,441
1684429200000,20.5569,20.5641,20.5501,20.564,284
1684429260000,20.564,20.567,20.5579,20.5597,99
1684429320000,20.5597,20.5735,20.5597,20.5706,120
1684429380000,20.5706,20.5706,20.562,20.5641,218
1684429440000,20.5641,20.5659,20.5641,20.5658,1778
1684429500000,20.5658,20.5661,20.5655,20.5656,126
1684429560000,20.5656,20.5661,20.5655,20.5661,154
1684429620000,20.5661,20.5661,20.5655,20.5661,209
1684429680000,20.5661,20.5661,20.5655,20.5656,699
1684429740000,20.5656,20.5661,20.5655,20.566,129
1684429800000,20.566,20.566,20.5655,20.5656,540
1684429860000,20.5656,20.5661,20.5655,20.5657,261
1684429920000,20.5657,20.566,20.5655,20.5656,229
1684429980000,20.5656,20.5661,20.5655,20.5655,204
1684430040000,20.5655,20.5656,20.553,20.553,642
1684430100000,20.553,20.5585,20.5526,20.5531,525
1684430160000,20.5531,20.5531,20.5468,20.5478,364
1684430220000,20.5478,20.5518,20.5391,20.5391,809
1684430280000,20.5391,20.5571,20.539,20.5571,375
1684430340000,20.5571,20.565,20.5505,20.561,1098
1684430400000,20.561,20.5655,20.557,20.5655,232
1684430460000,20.5655,20.575,20.5655,20.574,2318
1684430520000,20.574,20.575,20.5645,20.5699,212
1684430580000,20.5699,20.5761,20.5687,20.5687,674
1684430640000,20.5687,20.5734,20.5687,20.5697,196
1684430700000,20.5697,20.5761,20.5697,20.5761,110
1684430760000,20.5761,20.5829,20.5699,20.5716,115
1684430820000,20.5716,20.5751,20.5696,20.5729,109
1684430880000,20.5729,20.575,20.5433,20.547,403
1684430940000,20.547,20.5611,20.543,20.559,432
1684431000000,20.559,20.559,20.5436,20.5511,178
1684431060000,20.5511,20.5511,20.5195,20.5499,1702
1684431120000,20.5499,20.5701,20.5499,20.5686,237
1684431180000,20.5686,20.5693,20.553,20.5584,631
1684431240000,20.5584,20.5599,20.5565,20.5599,123
1684431300000,20.5599,20.5599,20.5335,20.5335,220
1684431360000,20.5335,20.5447,20.5265,20.5265,126
1684431420000,20.5265,20.5379,20.5095,20.5109,1985
1684431480000,20.5109,20.5137,20.4954,20.4979,3897
1684431540000,20.4979,20.5027,20.4764,20.4807,2008
1684431600000,20.4807,20.4807,20.32,20.3761,39299
1684431660000,20.3761,20.3764,20.32,20.347,6117
1684431720000,20.347,20.3768,20.2413,20.2898,17655
1684431780000,20.2898,20.3275,20.2898,20.3275,1894
1684431840000,20.3275,20.3485,20.319,20.3293,3077
1684431900000,20.3293,20.3293,20.2869,20.3203,1779
1684431960000,20.3203,20.3321,20.3109,20.3309,1435
1684432020000,20.3309,20.3422,20.3274,20.329,1201
1684432080000,20.329,20.333,20.2963,20.3003,5107
1684432140000,20.3003,20.3039,20.2653,20.2653,3364
1684432200000,20.2653,20.2805,20.2163,20.2379,6240
1684432260000,20.2379,20.2629,20.2237,20.2601,1502
1684432320000,20.2601,20.2778,20.2533,20.2727,1349
1684432380000,20.2727,20.2751,20.2567,20.2651,318
1684432440000,20.2651,20.2778,20.2651,20.2743,265
1684432500000,20.2743,20.2743,20.13,20.1371,5043
1684432560000,20.1371,20.1759,20.0812,20.1373,14260
1684432620000,20.1373,20.1896,20.1373,20.1383,4934
1684432680000,20.1383,20.2069,20.1383,20.1868,2283
1684432740000,20.1868,20.2126,20.1868,20.2083,295
1684432800000,20.2083,20.2105,20.1474,20.1981,9388
1684432860000,20.1981,20.2299,20.195,20.2038,3272
1684432920000,20.2038,20.2183,20.1893,20.2157,1153
1684432980000,20.2157,20.2779,20.2157,20.2759,536
1684433040000,20.2759,20.2759,20.2492,20.2699,1485
1684433100000,20.2699,20.2699,20.2333,20.2333,1279
1684433160000,20.2333,20.2471,20.2253,20.2358,1425
1684433220000,20.2358,20.2543,20.2278,20.25,1433
1684433280000,20.25,20.2619,20.2277,20.2521,432
1684433340000,20.2521,20.2547,20.2263,20.2364,129
1684433400000,20.2364,20.2569,20.1783,20.187,2899
1684433460000,20.187,20.2089,20.1849,20.2069,147
1684433520000,20.2069,20.2336,20.2069,20.2336,107
1684433580000,20.2336,20.251,20.2289,20.2488,65
1684433640000,20.2488,20.2488,20.2421,20.2421,128
1684433700000,20.2421,20.2421,20.2093,20.2163,2695
1684433760000,20.2163,20.2163,20.1842,20.1865,288
1684433820000,20.1865,20.2274,20.1843,20.212,1442
