timestamp,open,high,low,close,volume
1647187200000,81.121,81.121,81.0264,81.0449,206
1647187260000,81.0449,81.179,81.0449,81.179,561
1647187320000,81.179,81.1978,81.1502,81.1723,339
1647187380000,81.1723,81.1723,81.1564,81.1572,133
1647187440000,81.1572,81.2134,81.1546,81.2096,94
1647187500000,81.2096,81.2132,81.1408,81.1512,94
1647187560000,81.1512,81.2753,81.1512,81.2753,218
1647187620000,81.2753,81.2896,81.2746,81.2835,213
1647187680000,81.2835,81.2864,81.1777,81.1963,267
1647187740000,81.1963,81.2407,81.1881,81.2343,153
1647187800000,81.2343,81.2447,81.2177,81.2327,316
1647187860000,81.2327,81.2484,81.2077,81.2325,121
1647187920000,81.2325,81.2639,81.2189,81.2639,247
1647187980000,81.2639,81.2845,81.2335,81.2335,161
1647188040000,81.2335,81.2484,81.2237,81.2237,456
1647188100000,81.2237,81.3413,81.2237,81.3056,287
1647188160000,81.3056,81.3056,81.1137,81.1398,163
1647188220000,81.1398,81.1398,81.0031,81.0171,208
1647188280000,81.0171,81.0778,80.994,81.032,239
1647188340000,81.032,81.071,80.9665,80.9665,1429
1647188400000,80.9665,81.0442,80.9178,81.0442,228
1647188460000,81.0442,81.0541,81.0144,81.0404,228
1647188520000,81.0404,81.0749,81.0109,81.0109,250
1647188580000,81.0109,81.0648,81.0078,81.0648,295
1647188640000,81.0648,81.1503,81.0648,81.1503,249
1647188700000,81.1503,81.1503,81.1199,81.1298,355
1647188760000,81.1298,81.1392,81.0128,81.0164,546
1647188820000,81.0164,81.1196,81.0109,81.1196,234
1647188880000,81.1196,81.1238,81.0676,81.0901,239
1647188940000,81.0901,81.1545,81.0901,81.1229,629
1647189000000,81.1229,81.1247,81.0493,81.0579,257
1647189060000,81.0579,81.0743,81.0509,81.0544,424
1647189120000,81.0544,81.1287,81.0502,81.1104,167
1647189180000,81.1104,81.1286,81.0955,81.0955,248
1647189240000,81.0955,81.1254,81.0921,81.0921,107
1647189300000,81.0921,81.1509,81.0921,81.1458,204
1647189360000,81.1458,81.1808,81.1292,81.1808,144
1647189420000,81.1808,81.1808,81.0724,81.075,80
1647189480000,81.075,81.1005,81.0734,81.0854,1391
1647189540000,81.0854,81.1564,81.0854,81.1485,147
1647189600000,81.1485,81.1883,81.1402,81.1588,156
1647189660000,81.1588,81.1912,81.1588,81.1744,153
1647189720000,81.1744,81.2021,81.1682,81.2006,172
1647189780000,81.2006,81.231,81.1522,81.1557,305
1647189840000,81.1557,81.2493,81.1179,81.2475,336
1647189900000,81.2475,81.2832,81.2154,81.2669,83
1647189960000,81.2669,81.28,81.241,81.2434,108
1647190020000,81.2434,81.2533,81.2191,81.2333,302
1647190080000,81.2333,81.2576,81.2269,81.2339,351
1647190140000,81.2339,81.2339,81.1197,81.1197,259
1647190200000,81.1197,81.1197,81.0961,81.1087,273
1647190260000,81.1087,81.1262,81.0876,81.1092,370
1647190320000,81.1092,81.1734,81.0614,81.1734,127
1647190380000,81.1734,81.1734,81.1308,81.1621,132
1647190440000,81.1621,81.1816,81.1321,81.1321,168
1647190500000,81.1321,81.1321,81.0807,81.0807,343
1647190560000,81.0807,81.0869,81.0285,81.0368,1343
1647190620000,81.0368,81.1276,80.9934,81.091,308
1647190680000,81.091,81.1261,81.0539,81.0539,245
1647190740000,81.0539,81.0539,80.9847,80.9892,190
1647190800000,80.9892,81.0353,80.96,80.96,733
