timestamp,open,high,low,close,volume
1633449600000,162.439,162.6022,162.3801,162.5002,114
1633449660000,162.5002,163.0051,162.4096,162.9931,145
1633449720000,162.9931,163.5799,162.7859,163.5799,202
1633449780000,163.5799,163.5799,162.8711,162.8711,64
1633449840000,162.8711,162.9133,162.2374,162.525,655
1633449900000,162.525,162.6157,161.6613,161.6613,829
1633449960000,161.6613,161.6613,160.5484,161.5187,1221
1633450020000,161.5187,162.0391,161.3878,161.4389,391
1633450080000,161.4389,162.095,161.4389,162.095,151
1633450140000,162.095,162.095,161.7195,161.8381,112
1633450200000,161.8381,162.0591,161.7058,162.0591,204
1633450260000,162.0591,162.0591,161.5873,161.7637,93
1633450320000,161.7637,161.7637,161.4568,161.524,108
1633450380000,161.524,161.9975,161.524,161.8747,218
1633450440000,161.8747,162.1139,161.6591,162.0702,209
1633450500000,162.0702,162.5951,162.0205,162.5951,112
1633450560000,162.5951,162.8348,162.5594,162.5594,221
1633450620000,162.5594,162.7523,162.4423,162.4454,194
1633450680000,162.4454,162.5061,162.1299,162.1299,72
1633450740000,162.1299,162.2758,162.0057,162.1005,163
1633450800000,162.1005,162.1245,161.6793,161.6793,262
1633450860000,161.6793,161.7268,161.3727,161.3727,68
1633450920000,161.3727,161.5477,160.9368,160.952,133
1633450980000,160.952,161.2065,160.9498,161.0319,94
1633451040000,161.0319,161.4861,161.0272,161.1908,102
1633451100000,161.1908,161.3678,161.0149,161.3271,102
1633451160000,161.3271,161.3271,161.1413,161.2794,59
1633451220000,161.2794,161.2794,160.634,160.7683,254
1633451280000,160.7683,161.0665,160.7683,161.0665,145
1633451340000,161.0665,161.0959,160.5052,160.5535,210
1633451400000,160.5535,161.0585,160.1293,161.0585,309
1633451460000,161.0585,161.0585,160.5938,160.8403,70
1633451520000,160.8403,161.3025,160.7695,161.0728,382
1633451580000,161.0728,161.4639,161.0521,161.2365,68
1633451640000,161.2365,161.4276,161.2228,161.3324,92
1633451700000,161.3324,161.5943,161.2078,161.4594,293
1633451760000,161.4594,161.4594,161.2133,161.3533,116
1633451820000,161.3533,161.428,161.2265,161.2265,208
1633451880000,161.2265,161.2265,161.0392,161.1216,54
1633451940000,161.1216,161.5885,161.0457,161.4376,69
1633452000000,161.4376,161.6209,161.4376,161.4934,94
1633452060000,161.4934,161.842,161.4934,161.8302,184
1633452120000,161.8302,161.9202,161.5465,161.6006,129
1633452180000,161.6006,161.7045,161.4633,161.5061,310
1633452240000,161.5061,161.6005,161.4522,161.4522,138
1633452300000,161.4522,161.8545,161.4522,161.8509,118
1633452360000,161.8509,161.9329,161.7402,161.794,142
1633452420000,161.794,161.794,161.6295,161.6961,103
1633452480000,161.6961,161.8555,161.6606,161.8555,57
1633452540000,161.8555,162.4406,161.8555,162.4406,61
1633452600000,162.4406,162.4747,162.1747,162.4287,68
1633452660000,162.4287,162.5154,162.4028,162.4028,83
1633452720000,162.4028,162.6682,162.2005,162.5475,136
1633452780000,162.5475,162.5475,162.2174,162.2564,152
1633452840000,162.2564,162.2582,162.0207,162.2582,167
1633452900000,162.2582,162.6321,162.2582,162.6321,44
1633452960000,162.6321,162.8178,162.51,162.637,142
1633453020000,162.637,162.637,162.3598,162.5582,65
1633453080000,162.5582,162.619,162.4045,162.4517,109
1633453140000,162.4517,162.5191,162.3361,162.4976,83
1633453200000,162.4976,162.523,162.3046,162.423,84
1633453260000,162.423,162.423,162.0235,162.1842,137
1633453320000,162.1842,162.2502,161.9767,162.0089,114
1633453380000,162.0089,162.0313,161.6065,161.6065,492
1633453440000,161.6065,162.1038,161.6065,162.0655,56
1633453500000,162.0655,162.0655,161.8945,162.0354,123
1633453560000,162.0354,162.1714,161.8983,162.1714,131
1633453620000,162.1714,162.2999,161.9225,161.9513,76
1633453680000,161.9513,162.0855,161.8921,161.9866,132
1633453740000,161.9866,162.2254,161.9766,162.0529,70
1633453800000,162.0529,162.0976,161.7716,162.0303,43
1633453860000,162.0303,162.0984,161.7431,161.9636,43
1633453920000,161.9636,162.0677,161.7459,161.9815,66
1633453980000,161.9815,162.1562,161.9524,162.1539,58
1633454040000,162.1539,162.171,161.9704,161.9704,136
1633454100000,161.9704,162.1671,161.9704,162.1671,28
1633454160000,162.1671,162.9009,162.0896,162.7935,33
1633454220000,162.7935,162.8621,162.649,162.7458,110
1633454280000,162.7458,162.8907,162.5977,162.646,124
1633454340000,162.646,162.646,162.3168,162.4228,49
1633454400000,162.4228,162.6543,162.415,162.415,79
1633454460000,162.415,162.8483,162.415,162.7194,56
1633454520000,162.7194,162.9996,162.6145,162.9696,87
1633454580000,162.9696,163.0426,162.7446,162.7875,79
1633454640000,162.7875,162.8348,162.5483,162.6335,60
1633454700000,162.6335,162.906,162.6335,162.7387,78
1633454760000,162.7387,162.8107,162.6905,162.7956,51
1633454820000,162.7956,162.8761,162.714,162.7708,69
1633454880000,162.7708,163.0196,162.7469,162.9619,71
1633454940000,162.9619,163.0426,162.8793,162.8793,106
1633455000000,162.8793,162.9618,162.5268,162.5268,131
1633455060000,162.5268,162.73,162.5268,162.5379,102
1633455120000,162.5379,162.8177,162.4954,162.7798,70
1633455180000,162.7798,162.7798,162.5901,162.7184,69
1633455240000,162.7184,162.7273,162.5491,162.6063,72
1633455300000,162.6063,162.7166,162.5822,162.6173,124
1633455360000,162.6173,162.6173,162.4496,162.4496,82
1633455420000,162.4496,162.5703,162.3259,162.4688,42
1633455480000,162.4688,162.8829,162.4688,162.8432,59
1633455540000,162.8432,162.8432,162.6156,162.7461,113
