timestamp,open,high,low,close,volume
1664208000000,33.0796,33.0916,33.0702,33.0844,795
1664208060000,33.0844,33.1154,33.0702,33.1043,133
1664208120000,33.1043,33.1281,33.0727,33.1161,405
1664208180000,33.1161,33.1263,33.0957,33.1177,420
1664208240000,33.1177,33.1177,33.0741,33.0821,184
1664208300000,33.0821,33.0848,33.0242,33.0524,516
1664208360000,33.0524,33.0524,32.9755,32.9941,595
1664208420000,32.9941,33.0018,32.9231,32.9288,519
1664208480000,32.9288,32.9418,32.9012,32.9021,67
1664208540000,32.9021,32.9531,32.9021,32.935,147
1664208600000,32.935,32.9695,32.9194,32.9671,107
1664208660000,32.9671,32.9671,32.9373,32.9492,110
1664208720000,32.9492,32.9515,32.9213,32.9367,452
1664208780000,32.9367,32.9621,32.9367,32.9463,34
1664208840000,32.9463,32.968,32.9356,32.9448,105
1664208900000,32.9448,32.9448,32.9002,32.9014,59
1664208960000,32.9014,32.9621,32.9014,32.9308,121
1664209020000,32.9308,32.9835,32.9223,32.9818,186
1664209080000,32.9818,32.9818,32.9519,32.975,574
1664209140000,32.975,33.0185,32.975,33.0042,505
1664209200000,33.0042,33.0177,32.9908,33.0103,128
1664209260000,33.0103,33.0103,32.8863,32.8971,646
1664209320000,32.8971,32.9256,32.881,32.9238,88
1664209380000,32.9238,32.9238,32.8863,32.8919,98
1664209440000,32.8919,32.8925,32.8353,32.8353,191
1664209500000,32.8353,32.8353,32.755,32.7805,991
1664209560000,32.7805,32.8664,32.7805,32.8351,119
1664209620000,32.8351,32.859,32.8311,32.8433,217
1664209680000,32.8433,32.8433,32.7835,32.8038,492
1664209740000,32.8038,32.8221,32.7972,32.7986,60
1664209800000,32.7986,32.8043,32.7755,32.7783,186
1664209860000,32.7783,32.7985,32.7605,32.794,872
1664209920000,32.794,32.807,32.7622,32.7646,7891
1664209980000,32.7646,32.7646,32.7345,32.7375,360
1664210040000,32.7375,32.7477,32.6623,32.668,315
1664210100000,32.668,32.7059,32.6663,32.7059,331
1664210160000,32.7059,32.7591,32.6997,32.7096,141
1664210220000,32.7096,32.7388,32.6874,32.7388,39
1664210280000,32.7388,32.7477,32.7197,32.7321,110
1664210340000,32.7321,32.7448,32.7095,32.7149,69
1664210400000,32.7149,32.7534,32.7117,32.7534,85
1664210460000,32.7534,32.8006,32.7504,32.785,65
1664210520000,32.785,32.8226,32.7803,32.8224,198
1664210580000,32.8224,32.8247,32.7696,32.794,312
1664210640000,32.794,32.8133,32.7759,32.7968,98
1664210700000,32.7968,32.8262,32.7803,32.8223,532
1664210760000,32.8223,32.8969,32.8054,32.895,423
1664210820000,32.895,32.9451,32.8887,32.9285,8555
1664210880000,32.9285,32.964,32.9285,32.9583,193
1664210940000,32.9583,32.9583,32.8914,32.8914,206
1664211000000,32.8914,32.9314,32.8798,32.9266,69
1664211060000,32.9266,32.9381,32.8666,32.8683,482
1664211120000,32.8683,32.9268,32.8552,32.9268,225
1664211180000,32.9268,32.9302,32.8964,32.9295,317
1664211240000,32.9295,32.9295,32.8794,32.9062,354
1664211300000,32.9062,32.945,32.9062,32.9441,269
1664211360000,32.9441,32.9441,32.9065,32.9252,207
1664211420000,32.9252,32.9277,32.8756,32.9001,156
1664211480000,32.9001,32.9193,32.8894,32.9125,130
1664211540000,32.9125,32.9184,32.9059,32.9092,123
1664211600000,32.9092,33.0197,32.905,32.9983,8419
1664211660000,32.9983,33.0098,32.9661,32.9661,138
1664211720000,32.9661,32.9661,32.9391,32.9391,107
1664211780000,32.9391,32.9559,32.9391,32.9507,51
1664211840000,32.9507,32.9507,32.8657,32.8684,990
1664211900000,32.8684,32.9009,32.864,32.8895,75
1664211960000,32.8895,32.8907,32.8329,32.8408,117
1664212020000,32.8408,32.8565,32.8129,32.8345,283
1664212080000,32.8345,32.8829,32.8339,32.8756,186
1664212140000,32.8756,32.9286,32.8756,32.8906,8253
1664212200000,32.8906,32.9088,32.8813,32.9066,177
1664212260000,32.9066,32.9092,32.8016,32.8058,219
1664212320000,32.8058,32.8204,32.8011,32.8204,213
1664212380000,32.8204,32.8413,32.8096,32.8365,121
1664212440000,32.8365,32.8507,32.8274,32.8287,118
1664212500000,32.8287,32.8429,32.8146,32.8234,579
1664212560000,32.8234,32.9187,32.8234,32.8902,341
1664212620000,32.8902,32.8933,32.8563,32.8661,88
1664212680000,32.8661,32.9189,32.8661,32.9073,106
1664212740000,32.9073,32.9287,32.8911,32.9019,54
1664212800000,32.9019,32.9648,32.9019,32.9402,234
1664212860000,32.9402,32.9766,32.9373,32.9627,80
1664212920000,32.9627,32.9853,32.9511,32.9853,154
1664212980000,32.9853,32.9853,32.9419,32.9661,159
1664213040000,32.9661,32.9731,32.939,32.9555,164
1664213100000,32.9555,32.9564,32.8421,32.8502,155
1664213160000,32.8502,32.9107,32.8401,32.9076,199
1664213220000,32.9076,32.9707,32.9076,32.9492,112
1664213280000,32.9492,32.9615,32.9286,32.9407,232
1664213340000,32.9407,32.9448,32.9269,32.9361,130
1664213400000,32.9361,33.0248,32.9361,33.0014,223
1664213460000,33.0014,33.0014,32.9567,32.9825,312
1664213520000,32.9825,32.9893,32.9071,32.9139,329
1664213580000,32.9139,32.9668,32.8911,32.9668,160
1664213640000,32.9668,33.0017,32.9367,32.9372,116
1664213700000,32.9372,32.986,32.9313,32.986,140
1664213760000,32.986,33.0075,32.9837,32.9913,142
1664213820000,32.9913,33.0372,32.9913,33.0243,290
1664213880000,33.0243,33.0498,33.0145,33.0425,1175
1664213940000,33.0425,33.0484,33.012,33.0248,119
1664214000000,33.0248,33.0442,32.9998,33.0189,163
1664214060000,33.0189,33.0244,32.9881,32.9881,224
1664214120000,32.9881,33.0025,32.9707,32.9833,182
1664214180000,32.9833,33.0063,32.9677,32.9761,147
1664214240000,32.9761,32.9999,32.9733,32.9999,129
1664214300000,32.9999,33.0861,32.9986,33.0798,153
1664214360000,33.0798,33.0798,33.0032,33.0264,652
1664214420000,33.0264,33.0526,33.0165,33.031,673
1664214480000,33.031,33.0573,33.031,33.032,1498
1664214540000,33.032,33.0437,33.0249,33.0249,1027
1664214600000,33.0249,33.07,33.0249,33.0611,3855
1664214660000,33.0611,33.1598,33.0611,33.12,1747
1664214720000,33.12,33.1293,33.0578,33.1186,420
1664214780000,33.1186,33.1186,33.0967,33.0967,213
1664214840000,33.0967,33.1533,33.0878,33.1327,905
1664214900000,33.1327,33.1327,33.1081,33.1082,276
1664214960000,33.1082,33.1205,33.1082,33.1202,179
1664215020000,33.1202,33.1292,33.1083,33.1103,189
1664215080000,33.1103,33.1235,33.1023,33.1234,170
1664215140000,33.1234,33.1234,33.0482,33.0501,172
1664215200000,33.0501,33.0994,33.0409,33.0807,438
1664215260000,33.0807,33.1438,33.0807,33.1197,319
1664215320000,33.1197,33.1964,33.1161,33.1908,670
1664215380000,33.1908,33.2059,33.1667,33.2025,857
1664215440000,33.2025,33.237,33.201,33.2365,323
1664215500000,33.2365,33.2486,33.2057,33.238,467
1664215560000,33.238,33.2657,33.226,33.2387,295
1664215620000,33.2387,33.3154,33.2311,33.2656,1156
1664215680000,33.2656,33.44,33.2656,33.435,3131
1664215740000,33.435,33.4898,33.4174,33.4174,5149
1664215800000,33.4174,33.4673,33.4092,33.462,831
1664215860000,33.462,33.462,33.3984,33.3984,269
1664215920000,33.3984,33.4259,33.3408,33.3614,333
1664215980000,33.3614,33.3802,33.3299,33.3312,662
1664216040000,33.3312,33.3776,33.3312,33.3776,308
1664216100000,33.3776,33.3993,33.3372,33.3993,562
1664216160000,33.3993,33.4595,33.3897,33.4533,639
1664216220000,33.4533,33.608,33.4533,33.553,1219
1664216280000,33.553,33.579,33.5252,33.5346,266
1664216340000,33.5346,33.5661,33.4801,33.5159,907
1664216400000,33.5159,33.5205,33.4877,33.5065,564
1664216460000,33.5065,33.5686,33.5065,33.5587,233
1664216520000,33.5587,33.6086,33.5453,33.5492,604
1664216580000,33.5492,33.5492,33.5273,33.5367,747
1664216640000,33.5367,33.5491,33.519,33.5324,1408
1664216700000,33.5324,33.5324,33.4772,33.4784,500
1664216760000,33.4784,33.5105,33.4716,33.4799,239
1664216820000,33.4799,33.5076,33.4276,33.4329,684
1664216880000,33.4329,33.439,33.3875,33.3875,180
1664216940000,33.3875,33.404,33.3743,33.3773,208
1664217000000,33.3773,33.4035,33.3644,33.3905,1009
1664217060000,33.3905,33.4455,33.3856,33.4415,185
1664217120000,33.4415,33.4651,33.4267,33.4651,547
1664217180000,33.4651,33.4811,33.4296,33.4335,790
1664217240000,33.4335,33.4335,33.4079,33.4275,213
1664217300000,33.4275,33.4275,33.3864,33.3864,160
1664217360000,33.3864,33.3994,33.3782,33.3788,278
1664217420000,33.3788,33.3788,33.3361,33.3581,4133
1664217480000,33.3581,33.3825,33.346,33.3586,371
1664217540000,33.3586,33.3646,33.3465,33.3585,543
1664217600000,33.3585,33.428,33.3585,33.428,1748
1664217660000,33.428,33.4362,33.3852,33.3972,98
1664217720000,33.3972,33.414,33.3916,33.3995,294
1664217780000,33.3995,33.4228,33.387,33.4137,179
1664217840000,33.4137,33.4196,33.4056,33.4153,172
1664217900000,33.4153,33.436,33.4001,33.435,199
1664217960000,33.435,33.5893,33.435,33.5893,1644
1664218020000,33.5893,33.6492,33.5782,33.6066,1275
1664218080000,33.6066,33.6216,33.587,33.6134,824
1664218140000,33.6134,33.7,33.6133,33.6898,3263
1664218200000,33.6898,33.72,33.6194,33.6412,627
1664218260000,33.6412,33.6676,33.6228,33.6619,454
1664218320000,33.6619,33.7148,33.6423,33.7145,413
1664218380000,33.7145,33.7196,33.7027,33.7056,338
