timestamp,open,high,low,close,volume
1727625600000,157.216,157.225,157.137,157.137,200.4
1727625660000,157.137,157.168,157.107,157.145,204.7
1727625720000,157.145,157.334,157.145,157.334,45.6
1727625780000,157.334,157.412,157.327,157.38,850.9
1727625840000,157.38,157.418,157.328,157.329,91.0
1727625900000,157.329,157.329,157.11,157.11,1759.6
1727625960000,157.11,157.222,157.098,157.175,679.9
1727626020000,157.175,157.175,157.025,157.066,26.7
1727626080000,157.066,157.208,157.064,157.08,111.1
1727626140000,157.08,157.08,157.0,157.0,138.5
1727626200000,157.0,157.084,157.0,157.035,397.4
1727626260000,157.035,157.089,157.0,157.0,374.4
1727626320000,157.0,157.085,157.0,157.059,56.7
1727626380000,157.059,157.255,157.059,157.255,366.9
1727626440000,157.255,157.302,157.21,157.241,113.7
1727626500000,157.241,157.288,157.116,157.116,386.3
1727626560000,157.116,157.244,157.036,157.046,1500.2
1727626620000,157.046,157.099,157.0,157.0,855.5
1727626680000,157.0,157.001,156.902,156.917,64.3
1727626740000,156.917,156.994,156.891,156.964,236.6
1727626800000,156.964,156.964,156.846,156.85,231.8
1727626860000,156.85,156.972,156.846,156.962,63.6
1727626920000,156.962,157.11,156.96,157.094,59.2
1727626980000,157.094,157.1,156.978,156.986,28.0
1727627040000,156.986,157.041,156.95,157.026,121.3
1727627100000,157.026,157.033,156.846,156.877,168.1
1727627160000,156.877,156.906,156.846,156.848,56.4
1727627220000,156.848,156.848,156.786,156.83,1166.7
1727627280000,156.83,156.839,156.773,156.813,271.1
1727627340000,156.813,156.902,156.813,156.881,66.8
1727627400000,156.881,157.064,156.881,157.059,45.4
1727627460000,157.059,157.1,156.993,157.057,64.5
1727627520000,157.057,157.199,156.996,157.017,170.5
1727627580000,157.017,157.017,156.833,156.896,81.5
1727627640000,156.896,156.896,156.785,156.795,268.4
1727627700000,156.795,156.836,156.744,156.777,38.9
1727627760000,156.777,156.777,156.77,156.77,74.4
1727627820000,156.77,156.779,156.735,156.745,36.1
1727627880000,156.745,156.745,156.632,156.644,450.1
1727627940000,156.644,156.721,156.644,156.712,323.2
1727628000000,156.712,156.741,156.646,156.729,26.5
1727628060000,156.729,156.729,156.632,156.632,59.3
1727628120000,156.632,156.717,156.632,156.717,62.2
1727628180000,156.717,156.848,156.717,156.841,246.7
1727628240000,156.841,156.978,156.794,156.974,60.2
1727628300000,156.974,157.053,156.963,157.012,81.2
1727628360000,157.012,157.201,157.007,157.2,192.9
1727628420000,157.2,157.222,157.2,157.217,70.7
1727628480000,157.217,157.332,157.202,157.316,184.4
1727628540000,157.316,157.375,157.267,157.329,147.5
1727628600000,157.329,157.359,157.271,157.271,101.3
1727628660000,157.271,157.285,157.213,157.238,144.5
1727628720000,157.238,157.306,157.226,157.306,348.4
1727628780000,157.306,157.348,157.23,157.258,596.2
1727628840000,157.258,157.326,157.258,157.294,625.6
1727628900000,157.294,157.353,157.258,157.281,151.2
1727628960000,157.281,157.403,157.281,157.37,1179.7
1727629020000,157.37,157.4,157.29,157.354,96.1
1727629080000,157.354,157.391,157.347,157.354,123.3
1727629140000,157.354,157.39,157.352,157.356,188.4
1727629200000,157.356,157.407,157.309,157.358,563.9
1727629260000,157.358,157.469,157.358,157.391,618.8
1727629320000,157.391,157.477,157.358,157.474,230.9
1727629380000,157.474,157.6,157.474,157.6,1776.4
1727629440000,157.6,157.762,157.568,157.738,951.3
1727629500000,157.738,157.901,157.724,157.833,2492.0
